firstName,lastName,name,team,team_id,overall_rating,skin_color,hair_color,jersey_num,position,height,weight,agility_rating,speed_rating,strength_rating,throwPower_rating,catching_rating,pursuit_rating,manCoverage_rating,jumping_rating,kickPower_rating,face,helmet_r,head_r,waist_r,armLeft_r,armRight_r,leg_r,tattoo_r,sleeveLeft_r,sleeveRight_r,hand_r,undershirt,undershirt_r,visor_r
Alim,Mcneill,DT_54_Alim_Mcneill,Lions,11,73,0.2,black,54,DT,74,315,65,72,74,20,24,80,20,61,75,1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0
Levi,Onwuzurike,DT_94_Levi_Onwuzurike,Lions,11,72,0.2,black,94,DT,75,295,76,79,73,24,33,71,24,62,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Bruce,Hector,DT_92_Bruce_Hector,Lions,11,64,0.3,black,92,DT,74,295,54,62,66,31,26,70,11,55,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Alex,Anzalone,LB_34_Alex_Anzalone,Lions,11,81,1,blonde,34,LB,75,240,84,84,74,50,61,81,64,75,75,1,-1,0,1,-1,-1,-1,0,0,0,0,0,0,0
Jarrad,Davis,LB_40_Jarrad_Davis,Lions,11,80,0.15,black,40,LB,73,245,79,85,83,22,53,81,45,89,75,5,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Derrick,Barnes,LB_55_Derrick_Barnes,Lions,11,77,0.3,brown,55,LB,72,240,70,86,79,25,53,78,52,88,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Josh,Woods,LB_51_Josh_Woods,Lions,11,67,0.3,black,51,LB,73,230,73,75,65,24,43,69,35,71,75,0,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0
Malcolm,Rodriguez,LB_44_Malcolm_Rodriguez,Lions,11,66,1,brown,44,LB,71,230,60,77,68,22,53,67,43,68,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Chris,Board,LB_49_Chris_Board,Lions,11,66,0.4,brown,49,LB,74,240,64,68,73,12,33,69,31,70,75,0,-1,-1,-1,-1,-1,-1,5,0,0,0,0,0,0
James,Houston,LB_59_James_Houston,Lions,11,69,0.25,black,59,LB,73,240,67,74,70,24,58,67,47,69,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Shaun,Dion Hamilton,LB_50_Shaun_Dion Hamilton,Lions,11,69,0.25,brown,50,LB,72,235,70,75,61,11,58,65,58,71,75,0,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Natrez,Patrick,LB_52_Natrez_Patrick,Lions,11,68,0.25,black,52,LB,75,245,63,66,80,31,32,78,25,78,75,1,0,-1,1,-1,-1,-1,5,0,0,0,0,0,0
Anthony,Pittman,LB_57_Anthony_Pittman,Lions,11,67,0.35,brown,57,LB,75,240,66,73,70,20,54,67,38,72,75,0,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Keisean,Wentz,LB_42_Keisean_Wentz,Lions,11,67,0.35,brown,42,LB,75,262,62,69,69,28,59,67,46,71,75,0,-1,-1,2,-1,-1,-1,6,0,0,0,0,0,0
Jeff,Okudah,CB_1_Jeff_Okudah,Lions,11,81,0.25,black,1,CB,73,200,88,91,66,26,62,74,73,91,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Amani,Oruwariye,CB_24_Amani_Oruwariye,Lions,11,80,0.25,black,24,CB,74,205,87,89,65,39,75,73,74,87,75,1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Mike,Hughes,CB_23_Mike_Hughes,Lions,11,83,0.3,black,23,CB,70,190,94,89,67,20,76,73,79,85,75,1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
AJ,Parker,CB_41_AJ_Parker,Lions,11,74,0.25,black,41,CB,71,180,84,88,47,25,56,62,71,68,75,0,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0
Ifeatu,Melifonwu,CB_26_Ifeatu_Melifonwu,Lions,11,69,0.25,black,26,CB,75,210,80,80,48,38,50,61,64,69,75,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Will,Harris,CB_25_Will_Harris,Lions,11,67,0.3,black,25,CB,73,205,73,78,48,44,53,60,63,67,75,0,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Jerry,Jacobs,CB_39_Jerry_Jacobs,Lions,11,67,0.25,black,39,CB,71,200,73,80,47,26,52,60,62,68,75,0,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Bobby,Price,CB_27_Bobby_Price,Lions,11,67,0.35,black,27,CB,75,210,73,76,46,26,52,61,66,66,75,1,0,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
DeShon,Elliott,S_5_DeShon_Elliott,Lions,11,80,0.25,black,5,S,73,210,89,87,70,19,80,89,73,90,75,1,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0
Tracy,Walker III,S_21_Tracy_Walker III,Lions,11,77,0.3,black,21,S,73,205,83,89,64,26,72,77,69,83,75,1,-1,0,-1,-1,-1,-1,7,0,0,0,0,0,0
Kerby,Joseph,S_31_Kerby_Joseph,Lions,11,67,0.2,black,31,S,73,200,75,78,53,31,57,71,57,80,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
JuJu,Hughes,S_33_JuJu_Hughes,Lions,11,69,0.3,black,33,S,71,190,82,78,56,20,58,71,61,80,75,0,-1,0,2,-1,-1,-1,0,0,0,0,0,0,0
Brady,Breeze,S_15_Brady_Breeze,Lions,11,70,1,brown,15,S,72,200,75,84,56,30,57,72,61,82,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
C.J.,Moore,S_38_C.J._Moore,Lions,11,67,0.2,black,38,S,71,200,74,73,59,32,58,72,58,81,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Randy,Bobby,K_6_Randy_Bobby,Lions,11,70,1,black,6,K,69,222,59,70,64,43,34,35,13,69,75,4,-1,-1,0,-1,-1,-1,2,0,0,0,0,0,0
Austin,Seibert,K_19_Austin_Seibert,Lions,11,67,1,brown,19,K,69,200,56,74,41,23,23,24,9,50,75,5,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Jack,Fox,P_3_Jack_Fox,Lions,11,71,1,brown,3,P,74,215,67,84,50,39,24,29,13,70,75,5,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Aaron,Rodgers,QB_12_Aaron_Rodgers,Packers,12,94,1,brown,12,QB,74,225,81,80,68,98,47,25,16,93,75,4,-1,-1,0,-1,-1,-1,0,0,0,3,0,0,0
Jordan,Love,QB_10_Jordan_Love,Packers,12,82,0.4,black,10,QB,76,220,77,81,62,84,19,32,13,84,75,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Danny,Etling,QB_19_Danny_Etling,Packers,12,78,1,brown,19,QB,75,220,74,77,58,80,10,20,14,72,75,5,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Aaron,Jones,RB_33_Aaron_Jones,Packers,12,89,0.25,black,33,RB,69,210,94,91,84,31,86,34,15,96,75,1,-1,0,1,-1,-1,-1,0,0,0,0,0,0,0
A.J.,Dillon,RB_28_A.J._Dillon,Packers,12,83,0.3,black,28,RB,72,250,79,88,84,28,68,29,9,89,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Kylin,Hill,RB_32_Kylin_Hill,Packers,12,79,0.25,brown,32,RB,70,215,81,87,71,33,64,34,16,88,75,0,-1,0,0,-1,-1,-1,6,0,0,0,0,0,0
Patrick,Taylor,RB_27_Patrick_Taylor,Packers,12,76,0.2,brown,27,RB,74,215,87,87,64,30,56,33,12,80,75,0,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Allen,Lazard,WR_13_Allen_Lazard,Packers,12,80,0.45,black,13,WR,77,225,82,90,63,47,76,40,19,80,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Christian,Watson,WR_9_Christian_Watson,Packers,12,82,0.45,black,9,WR,77,210,88,88,70,33,80,35,19,83,75,1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Sammy,Watkins,WR_11_Sammy_Watkins,Packers,12,79,0.25,black,11,WR,73,210,88,91,57,25,73,21,22,76,75,0,0,0,-1,-1,-1,-1,6,0,0,0,0,0,0
Randall,Cobb,WR_18_Randall_Cobb,Packers,12,76,0.3,black,18,WR,70,195,89,89,50,30,70,47,17,72,75,0,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Amari,Rodgers,WR_8_Amari_Rodgers,Packers,12,73,0.25,black,8,WR,69,210,84,89,45,17,66,44,11,66,75,3,-1,-1,1,-1,-1,-1,5,0,0,0,0,0,0
Romeo,Doubs,WR_87_Romeo_Doubs,Packers,12,73,0.3,black,87,WR,74,205,75,81,52,27,73,30,12,73,75,1,-1,-1,-1,-1,-1,-1,5,0,0,0,0,0,0
Juwann,Winfree,WR_88_Juwann_Winfree,Packers,12,72,0.2,black,88,WR,73,210,73,78,54,53,74,38,20,72,75,0,-1,0,-1,-1,-1,-1,1,0,0,0,0,0,0
Malik,Taylor,WR_86_Malik_Taylor,Packers,12,72,0.35,black,86,WR,73,220,75,77,57,24,73,30,14,74,75,1,-1,-1,-1,-1,-1,-1,7,0,0,0,0,0,0
Samori,Toure,WR_83_Samori_Toure,Packers,12,73,0.4,black,83,WR,75,211,75,78,55,25,73,41,17,77,75,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Robert,Tonyan,TE_85_Robert_Tonyan,Packers,12,84,1,brown,85,TE,77,240,81,85,74,44,96,37,12,86,75,4,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0
Josiah,Deguara,TE_81_Josiah_Deguara,Packers,12,80,1,brown,81,TE,75,240,79,83,78,41,82,57,11,84,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Marcedes,Lewis,TE_89_Marcedes_Lewis,Packers,12,80,0.25,black,89,TE,78,265,72,72,82,39,82,43,14,88,75,0,-1,-1,-1,-1,-1,-1,5,0,0,0,0,0,0
Tyler,Davis,TE_84_Tyler_Davis,Packers,12,69,1,brown,84,TE,76,250,72,73,65,45,72,59,35,73,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Dominique,Dafney,TE_49_Dominique_Dafney,Packers,12,69,0.3,black,49,TE,74,240,74,74,63,32,71,35,10,74,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Alize,Mack,TE_47_Alize_Mack,Packers,12,66,0.45,black,47,TE,76,250,67,71,62,24,70,39,17,70,75,0,-1,-1,2,-1,-1,-1,2,0,0,0,0,0,0
David,Bakhtiari,LT_69_David_Bakhtiari,Packers,12,90,1,brown,69,LT,76,310,78,78,97,25,40,60,6,99,75,2,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0
Elgton,Jenkins,LG_74_Elgton_Jenkins,Packers,12,84,0.25,black,74,LG,77,310,70,70,91,20,26,50,10,90,75,1,-1,-1,2,-1,-1,-1,3,0,0,0,0,0,0
Josh,Myers,C_71_Josh_Myers,Packers,12,82,1,brown,71,C,77,310,67,62,89,26,27,35,13,68,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Jake,Hanson,C_67_Jake_Hanson,Packers,12,70,1,brown,67,C,76,300,57,56,75,16,29,30,8,67,75,1,-1,-1,1,-1,-1,-1,2,0,0,0,0,0,0
Royce,Newman,RG_70_Royce_Newman,Packers,12,74,1,brown,70,RG,77,310,55,67,82,20,24,22,14,70,75,0,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Sean,Rhyan,RG_75_Sean_Rhyan,Packers,12,65,0.7,brown,75,RG,77,320,54,56,70,26,37,31,12,72,75,0,-1,0,2,-1,-1,-1,0,0,0,0,0,0,0
Zach,Tom,RG_50_Zach_Tom,Packers,12,66,0.3,black,50,RG,76,305,53,56,72,15,23,23,10,71,75,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Cole,Van Lanen,RT_78_Cole_Van Lanen,Packers,12,74,1,brown,78,RT,76,305,56,63,84,12,35,30,13,70,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Dean,Lowry,DE_94_Dean_Lowry,Packers,12,80,1,brown,94,DE,78,295,72,75,86,23,48,81,23,79,75,5,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Jarran,Reed,DE_90_Jarran_Reed,Packers,12,80,0.2,black,90,DE,75,305,68,64,89,21,31,84,20,76,75,1,-1,-1,0,-1,-1,-1,6,0,0,0,0,0,0
Devonte,Wyatt,DE_95_Devonte_Wyatt,Packers,12,75,0.2,black,95,DE,75,305,63,66,88,21,27,70,18,70,75,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Jack,Heflin,DE_96_Jack_Heflin,Packers,12,71,1,brown,96,DE,75,305,65,65,78,27,23,71,13,68,75,0,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Hauati,Pututau,DE_79_Hauati_Pututau,Packers,12,70,0.5,black,79,DE,75,305,62,67,77,18,26,70,22,65,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Kenny,Clark,DT_97_Kenny_Clark,Packers,12,85,0.25,black,97,DT,75,315,64,69,96,20,22,86,30,71,75,1,0,-1,1,-1,-1,-1,6,0,0,0,0,0,0
Tedarrell,Slaton,DT_92_Tedarrell_Slaton,Packers,12,68,0.25,black,92,DT,76,330,62,62,70,15,21,72,12,71,75,1,-1,0,2,-1,-1,-1,6,0,0,0,0,0,0
Rashan,Gary,LB_52_Rashan_Gary,Packers,12,84,0.25,black,52,LB,77,280,79,86,83,14,30,86,61,89,75,1,-1,0,0,-1,-1,-1,2,0,0,0,0,0,0
De'Vondre,Campbell,LB_59_De'Vondre_Campbell,Packers,12,84,0.15,black,59,LB,76,230,85,85,73,25,59,89,68,82,75,1,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0
Preston,Smith,LB_91_Preston_Smith,Packers,12,81,0.35,black,91,LB,77,265,80,81,81,22,59,85,52,82,75,1,-1,-1,-1,-1,-1,-1,7,0,0,0,0,0,0
Quay,Walker,LB_7_Quay_Walker,Packers,12,79,0.25,black,7,LB,76,240,80,85,75,27,55,84,49,83,75,0,-1,-1,1,-1,-1,-1,6,0,0,0,0,0,0
Krys,Barnes,LB_51_Krys_Barnes,Packers,12,80,0.2,black,51,LB,74,230,82,84,71,20,62,83,62,74,75,1,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0
Ty,Summers,LB_44_Ty_Summers,Packers,12,81,1,brown,44,LB,73,241,86,85,75,70,52,83,53,84,75,0,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Kingsley,Enagbare,LB_55_Kingsley_Enagbare,Packers,12,80,0.3,black,55,LB,76,260,85,84,69,17,65,82,61,75,75,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Tariq,Carpenter,LB_24_Tariq_Carpenter,Packers,12,80,0.2,black,24,LB,75,230,81,86,76,42,54,81,57,81,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Tipa,Galeai,LB_40_Tipa_Galeai,Packers,12,78,0.35,black,40,LB,77,230,79,84,81,22,31,81,40,88,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Ray,Wilborn,LB_57_Ray_Wilborn,Packers,12,73,0.2,black,57,LB,75,230,76,81,71,25,37,77,40,73,75,0,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Jonathan,Garvin,LB_53_Jonathan_Garvin,Packers,12,73,0.2,black,53,LB,76,260,82,78,70,17,44,76,33,78,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Randy,Ramsey,LB_56_Randy_Ramsey,Packers,12,73,0.25,black,56,LB,75,240,75,78,76,22,42,74,41,76,75,0,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Jaire,Alexander,CB_23_Jaire_Alexander,Packers,12,94,0.25,black,23,CB,70,195,94,95,80,26,80,75,97,97,75,1,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0
Rasul,Douglas,CB_29_Rasul_Douglas,Packers,12,81,0.3,black,29,CB,74,210,84,87,73,36,78,64,78,82,75,1,-1,-1,-1,-1,-1,-1,5,0,0,0,0,0,0
Shemar,Jean-Charles,CB_22_Shemar_Jean-Charles,Packers,12,82,0.2,black,22,CB,70,190,87,90,59,22,63,72,80,90,75,1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Keisean,Nixon,CB_25_Keisean_Nixon,Packers,12,75,0.3,black,25,CB,70,200,80,92,54,36,63,77,66,79,75,1,0,-1,-1,-1,-1,-1,5,0,0,0,0,0,0
Kiondre,Thomas,CB_43_Kiondre_Thomas,Packers,12,73,0.25,black,43,CB,72,185,83,82,59,22,79,76,67,80,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Innis,Gaines,CB_38_Innis_Gaines,Packers,12,74,0.2,black,38,CB,73,200,82,81,55,28,68,68,70,85,75,1,-1,-1,0,-1,-1,-1,6,0,0,0,0,0,0
Kabion,Ento,CB_48_Kabion_Ento,Packers,12,73,0.25,black,48,CB,73,185,80,82,56,25,56,67,66,83,75,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Raleigh,Texada,CB_34_Raleigh_Texada,Packers,12,72,0.4,black,34,CB,70,190,80,82,57,26,63,75,65,80,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Adrian,Amos,S_31_Adrian_Amos,Packers,12,90,0.3,black,31,S,72,215,90,91,87,31,80,90,90,95,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Darnell,Savage,S_26_Darnell_Savage,Packers,12,80,0.15,black,26,S,71,200,88,93,59,18,69,77,74,94,75,1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0
Shawn,Davis,S_30_Shawn_Davis,Packers,12,76,0.2,black,30,S,71,205,87,88,63,27,69,71,64,93,75,0,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Vernon,Scott,S_36_Vernon_Scott,Packers,12,74,0.35,black,36,S,74,200,82,85,68,22,67,65,60,81,75,1,-1,-1,-1,-1,-1,-1,7,0,0,0,0,0,0
Tre,Sterling,S_45_Tre_Sterling,Packers,12,74,0.4,black,45,S,72,205,85,87,63,22,61,64,59,85,75,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Mason,Crosby,K_2_Mason_Crosby,Packers,12,68,1,brown,2,K,73,205,61,57,60,40,33,29,15,63,75,2,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Pat,O'Donnell,P_16_Pat_O'Donnell,Packers,12,72,1,brown,16,P,76,220,72,76,52,40,20,28,14,78,75,5,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Emeke,Dixon,P_39_Emeke_Dixon,Packers,12,71,1,blonde,39,P,76,216,63,77,55,53,38,26,13,67,75,2,-1,-1,0,-1,-1,-1,4,0,0,0,0,0,0
Davis,Mills,QB_10_Davis_Mills,Texans,13,73,1,brown,10,QB,76,225,74,76,45,76,54,33,15,60,75,1,0,-1,0,-1,-1,-1,0,0,0,1,0,0,0
Kyle,Allen,QB_3_Kyle_Allen,Texans,13,61,1,brown,3,QB,75,210,75,82,53,60,19,22,10,53,75,5,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Jeff,Driskel,QB_6_Jeff_Driskel,Texans,13,59,1,brown,6,QB,76,235,70,70,60,58,63,39,14,72,75,1,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0
Marlon,Mack,RB_2_Marlon_Mack,Texans,13,78,0.25,black,2,RB,72,210,89,89,65,21,66,33,9,72,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Andy,Janovich,RB_41_Andy_Janovich,Texans,13,69,1,brown,41,RB,73,240,73,75,62,33,69,33,12,70,75,5,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Rex,Burkhead,RB_28_Rex_Burkhead,Texans,13,71,1,black,28,RB,70,215,87,75,60,35,72,39,12,76,75,1,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Dameon,Pierce,RB_31_Dameon_Pierce,Texans,13,65,0.2,black,31,RB,70,220,77,65,58,37,68,32,14,73,75,1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Dare,Ogunbowale,RB_33_Dare_Ogunbowale,Texans,13,68,0.2,black,33,RB,71,205,81,66,64,26,65,20,16,72,75,2,-1,0,1,-1,-1,-1,4,0,0,0,0,0,0
Brandin,Cooks,WR_13_Brandin_Cooks,Texans,13,86,0.25,black,13,WR,70,180,94,93,54,32,90,33,15,85,75,1,0,-1,0,-1,-1,-1,5,0,0,0,0,0,0
John,Metchie III,WR_88_John_Metchie III,Texans,13,83,0.3,black,88,WR,71,190,92,92,50,40,80,33,12,89,75,0,-1,0,-1,-1,-1,-1,5,0,0,0,0,0,0
Nico,Collins,WR_12_Nico_Collins,Texans,13,80,0.25,black,12,WR,76,215,89,90,60,39,73,35,23,80,75,1,-1,-1,2,-1,-1,-1,2,0,0,0,0,0,0
Chris,Conley,WR_18_Chris_Conley,Texans,13,78,0.25,black,18,WR,75,205,83,90,60,25,72,27,15,76,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Phillip,Dorsett II,WR_4_Phillip_Dorsett II,Texans,13,79,0.2,black,4,WR,70,190,90,93,56,65,72,34,13,73,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Chris,Moore,WR_15_Chris_Moore,Texans,13,69,0.4,black,15,WR,73,200,75,78,53,39,65,45,10,70,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Davion,Davis,WR_14_Davion_Davis,Texans,13,72,0.2,brown,14,WR,71,200,83,80,52,52,70,36,15,70,75,0,0,-1,2,-1,-1,-1,3,0,0,0,0,0,0
Jalen,Camp,WR_17_Jalen_Camp,Texans,13,69,0.2,brown,17,WR,74,220,74,76,51,32,69,33,12,65,75,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Chad,Beebe,WR_16_Chad_Beebe,Texans,13,72,1,brown,16,WR,70,185,78,80,57,24,68,28,16,67,75,1,-1,0,1,-1,-1,-1,0,0,0,0,0,0,0
Connor,Wedington,WR_82_Connor_Wedington,Texans,13,67,0.3,black,82,WR,72,195,76,76,44,20,65,30,7,67,75,0,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Brevin,Jordan,TE_9_Brevin_Jordan,Texans,13,75,0.35,black,9,TE,75,250,78,82,73,43,70,49,17,85,75,0,-1,-1,2,-1,-1,-1,1,0,0,0,0,0,0
Pharaoh,Brown,TE_85_Pharaoh_Brown,Texans,13,75,0.4,black,85,TE,78,260,76,77,75,26,76,31,14,77,75,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Teagan,Quitoriano,TE_84_Teagan_Quitoriano,Texans,13,71,1,brown,84,TE,78,260,75,76,68,43,70,27,12,74,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Antony,Auclair,TE_83_Antony_Auclair,Texans,13,62,1,brown,83,TE,78,255,71,63,56,28,65,40,13,67,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Laremy,Tunsil,LT_78_Laremy_Tunsil,Texans,13,86,0.2,black,78,LT,77,315,76,70,94,23,24,30,11,95,75,1,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,0
Kenyon,Green,LG_59_Kenyon_Green,Texans,13,81,0.3,black,59,LG,76,320,70,60,89,20,18,36,12,69,75,1,0,0,1,-1,-1,-1,0,0,0,0,0,0,0
Tytus,Howard,LG_71_Tytus_Howard,Texans,13,77,0.25,brown,71,LG,77,320,62,60,85,30,36,31,9,69,75,0,-1,-1,2,-1,-1,-1,5,0,0,0,0,0,0
Justin,Britt,C_68_Justin_Britt,Texans,13,76,1,brown,68,C,78,315,64,66,82,9,25,25,12,60,75,4,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Justin,McCray,RG_64_Justin_McCray,Texans,13,77,0.35,black,64,RG,75,315,57,53,89,10,11,27,11,60,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Charlie,Heck,RT_67_Charlie_Heck,Texans,13,74,1,brown,67,RT,80,210,55,68,84,13,25,25,17,65,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Jordan,Steckler,RT_70_Jordan_Steckler,Texans,13,55,1,brown,70,RT,77,305,46,50,60,24,28,20,15,52,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Jonathan,Greenard,DE_52_Jonathan_Greenard,Texans,13,79,0.3,black,52,DE,75,260,80,79,77,22,46,83,54,81,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Mario,Addison,DE_98_Mario_Addison,Texans,13,79,0.15,black,98,DE,75,260,80,78,76,26,65,83,41,82,75,0,-1,0,2,-1,-1,-1,5,0,0,0,0,0,0
Rasheem,Green,DE_92_Rasheem_Green,Texans,13,79,0.3,black,92,DE,76,280,76,82,80,21,48,79,44,78,75,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Ogbonnia,Okoronkwo,DE_45_Ogbonnia_Okoronkwo,Texans,13,66,0.3,black,45,DE,74,250,64,68,63,22,56,70,58,71,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Jordan,Jenkins,DE_50_Jordan_Jenkins,Texans,13,68,0.25,black,50,DE,75,260,63,67,65,22,50,72,38,73,75,1,-1,-1,0,-1,-1,-1,1,0,0,0,0,0,0
Jerry,Hughes,DE_55_Jerry_Hughes,Texans,13,67,0.3,black,55,DE,74,255,63,68,65,11,49,70,40,71,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Derek,Rivers,DE_95_Derek_Rivers,Texans,13,67,0.45,black,95,DE,77,250,64,67,62,25,43,75,48,71,75,0,-1,0,-1,-1,-1,-1,2,0,0,0,0,0,0
Maliek,Collins,DT_97_Maliek_Collins,Texans,13,79,0.1,black,97,DT,74,310,70,71,83,17,28,82,16,70,75,1,-1,-1,0,-1,-1,-1,5,0,0,0,0,0,0
Ross,Blacklock,DT_90_Ross_Blacklock,Texans,13,80,0.35,black,90,DT,75,290,72,76,88,26,50,75,34,76,75,0,-1,-1,1,-1,-1,-1,5,0,0,0,0,0,0
Roy,Lopez,DT_91_Roy_Lopez,Texans,13,79,0.9,black,91,DT,74,320,70,67,86,23,24,78,16,76,75,1,0,0,2,-1,-1,-1,3,0,0,0,0,0,0
Thomas,Booker IV,DT_56_Thomas_Booker IV,Texans,13,73,0.25,black,56,DT,75,300,67,70,78,38,40,71,19,61,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Kurt,Hinish,DT_69_Kurt_Hinish,Texans,13,61,1,brown,69,DT,74,300,51,61,65,18,37,62,23,61,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Christian,Kirksey,LB_58_Christian_Kirksey,Texans,13,74,0.3,black,58,LB,74,235,79,85,65,25,60,70,54,73,75,0,-1,0,-1,-1,-1,-1,3,0,0,0,0,0,0
Kamu,Grugier-Hill,LB_51_Kamu_Grugier-Hill,Texans,13,78,0.4,black,51,LB,74,230,88,88,64,26,65,75,56,74,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Kevin,Pierre-Louis,LB_57_Kevin_Pierre-Louis,Texans,13,76,0.2,black,57,LB,72,230,85,85,63,24,64,76,55,73,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
